City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Zhanakorgan,KZ,2021-03-31 21:56:49,43.9098,67.2495,35.58,67,67,11.14
293,Sausar,IN,2021-03-31 21:56:49,21.65,78.7833,86.0,26,5,8.05
294,College,US,2021-03-31 21:56:49,64.8569,-147.8028,32.0,69,90,8.05
295,Blagoyevo,RU,2021-03-31 21:56:50,63.3667,47.9167,32.61,95,100,9.37
296,Klyuchi,RU,2021-03-31 21:56:50,52.2667,79.1667,7.88,98,68,3.49
297,Necochea,AR,2021-03-31 21:56:50,-38.5473,-58.7368,63.0,83,91,1.99
298,Bogalusa,US,2021-03-31 21:53:11,30.791,-89.8487,62.01,88,90,12.66
299,Dalvik,IS,2021-03-31 21:56:50,65.9702,-18.5286,42.8,49,40,17.27
300,Atbasar,KZ,2021-03-31 21:56:51,51.8,68.3333,-2.83,100,91,3.74
301,Port Hardy,CA,2021-03-31 21:56:51,50.6996,-127.4199,48.2,76,75,8.05
302,Tessalit,ML,2021-03-31 21:56:51,20.1986,1.0114,78.55,8,0,10.29
303,Miles City,US,2021-03-31 21:56:52,46.4083,-105.8406,51.8,19,1,13.8
304,Sobreira,PT,2021-03-31 21:56:52,41.5237,-7.8023,69.01,43,100,6.38
305,Kandrian,PG,2021-03-31 21:56:52,-6.2167,149.55,79.93,84,74,3.78
306,Nkhata Bay,MW,2021-03-31 21:56:52,-11.6066,34.2907,70.41,88,25,5.46
307,Huarmey,PE,2021-03-31 21:56:53,-10.0681,-78.1522,73.45,77,13,11.52
308,Armeria,MX,2021-03-31 21:56:53,18.9333,-103.9667,86.0,48,75,7.49
309,Guerrero Negro,MX,2021-03-31 21:53:11,27.9769,-114.0611,85.19,17,22,9.24
310,Peebles,GB,2021-03-31 21:56:53,55.6519,-3.1888,42.01,83,100,7.0
311,Zhigalovo,RU,2021-03-31 21:56:54,54.8097,105.1578,20.7,97,100,3.67
312,Tigil,RU,2021-03-31 21:56:54,57.8,158.6667,31.75,97,100,6.87
313,Mon,IN,2021-03-31 21:56:54,26.75,95.1,60.76,94,99,2.39
314,Hailey,US,2021-03-31 21:56:55,43.5196,-114.3153,46.4,27,1,9.22
315,Sitka,US,2021-03-31 21:56:55,57.0531,-135.33,39.2,81,90,11.5
316,Port Hedland,AU,2021-03-31 21:56:55,-20.3167,118.5667,75.2,43,0,8.05
317,Mandalgovi,MN,2021-03-31 21:56:56,45.7625,106.2708,33.69,62,85,9.01
318,Inverell,AU,2021-03-31 21:56:56,-29.7833,151.1167,60.01,76,0,1.01
319,Port Elizabeth,ZA,2021-03-31 21:56:56,-33.918,25.5701,62.6,88,20,10.36
320,Goderich,CA,2021-03-31 21:56:56,43.7501,-81.7165,37.4,75,62,14.97
321,Sechura,PE,2021-03-31 21:56:57,-5.5569,-80.8222,81.36,56,61,14.41
322,Taltal,CL,2021-03-31 21:56:57,-25.4,-70.4833,66.74,72,37,6.58
323,Padang,ID,2021-03-31 21:54:28,-0.9492,100.3543,77.0,78,40,4.61
324,Ipaba,BR,2021-03-31 21:56:57,-19.4136,-42.4194,77.0,78,0,4.61
325,Sepuka,TZ,2021-03-31 21:56:58,-4.75,34.5333,59.68,94,12,5.77
326,Richards Bay,ZA,2021-03-31 21:56:58,-28.783,32.0377,70.38,89,14,7.05
327,Riyadh,SA,2021-03-31 21:52:42,24.6877,46.7219,80.6,13,0,8.05
328,Bratsk,RU,2021-03-31 21:56:58,56.1325,101.6142,19.4,86,90,11.18
329,Provideniya,RU,2021-03-31 21:56:59,64.3833,-173.3,5.0,66,0,4.47
330,Puerto Leguizamo,CO,2021-03-31 21:56:59,-0.1934,-74.7819,74.1,96,100,2.42
331,Santana Do Acarau,BR,2021-03-31 21:56:59,-3.4606,-40.2122,74.71,96,100,3.0
332,Adrar,MR,2021-03-31 21:56:59,20.5022,-10.0711,85.12,7,100,9.93
333,Sayat,TM,2021-03-31 21:57:00,38.7839,63.8803,48.2,49,0,9.22
334,Guiratinga,BR,2021-03-31 21:57:00,-16.3494,-53.7583,78.24,58,17,2.89
335,Linxia,CN,2021-03-31 21:57:00,35.6003,103.2064,34.97,95,100,2.55
336,Calabozo,VE,2021-03-31 21:57:01,8.9242,-67.4293,94.95,28,99,6.26
337,Pacific Grove,US,2021-03-31 21:52:58,36.6177,-121.9166,84.2,14,1,8.05
338,Port Augusta,AU,2021-03-31 21:57:01,-32.5,137.7667,64.0,76,1,6.91
339,Cabedelo,BR,2021-03-31 21:57:01,-6.9811,-34.8339,80.6,83,40,6.91
340,Ueckermunde,DE,2021-03-31 21:57:02,53.7379,14.0447,52.0,78,4,4.41
341,Luena,AO,2021-03-31 21:57:02,-11.7833,19.9167,61.23,97,80,2.8
342,Katherine,AU,2021-03-31 21:57:02,-14.4667,132.2667,69.8,94,61,3.44
343,Devils Lake,US,2021-03-31 21:53:54,48.1128,-98.8651,30.99,46,1,6.91
344,Coihaique,CL,2021-03-31 21:57:03,-45.5752,-72.0662,53.6,62,90,4.61
345,Vila Velha,BR,2021-03-31 21:57:03,-20.3297,-40.2925,73.4,100,75,3.44
346,Merrill,US,2021-03-31 21:57:03,45.1805,-89.6835,30.99,34,75,16.11
347,Fukue,JP,2021-03-31 21:57:04,32.6881,128.8419,59.52,69,99,19.91
348,Byron Bay,AU,2021-03-31 21:57:04,-28.65,153.6167,62.6,100,75,10.36
349,Marabba,SD,2021-03-31 21:57:04,12.35,32.1833,82.76,12,46,16.06
350,Leningradskiy,RU,2021-03-31 21:57:04,69.3833,178.4167,-6.38,84,40,1.54
351,Amahai,ID,2021-03-31 21:57:05,-3.3333,128.9167,78.89,82,98,3.15
352,Kismayo,SO,2021-03-31 21:57:05,-0.3582,42.5454,80.78,82,35,10.76
353,Dharchula,IN,2021-03-31 21:57:05,29.85,80.5333,56.55,31,0,6.82
354,Luanda,AO,2021-03-31 21:57:06,-8.8368,13.2343,80.6,19,0,3.44
355,Alice Springs,AU,2021-03-31 21:57:06,-23.7,133.8833,51.8,76,0,5.75
356,Brigantine,US,2021-03-31 21:57:06,39.4101,-74.3646,57.2,94,90,8.05
357,Artyom,AZ,2021-03-31 21:57:07,40.4723,50.333,44.6,81,0,2.3
358,Carovigno,IT,2021-03-31 21:57:07,40.708,17.655,59.0,82,0,10.36
359,Dunedin,NZ,2021-03-31 21:57:07,-45.8742,170.5036,53.01,63,1,17.0
360,Cockburn Town,TC,2021-03-31 21:57:08,21.4612,-71.1419,77.36,77,0,22.88
361,Rocha,UY,2021-03-31 21:57:08,-34.4833,-54.3333,60.4,77,72,4.81
362,Maryborough,AU,2021-03-31 21:57:08,-25.5333,152.7,68.0,89,95,5.01
363,Baruun-Urt,MN,2021-03-31 21:57:09,46.6806,113.2792,38.7,37,100,3.98
364,Seraing,BE,2021-03-31 21:57:09,50.5833,5.5,60.8,48,0,4.7
365,Kruisfontein,ZA,2021-03-31 21:57:09,-34.0033,24.7314,66.0,74,71,1.01
366,Independencia,BR,2021-03-31 21:57:09,-5.3964,-40.3086,77.34,72,99,6.22
367,Quatre Cocos,MU,2021-03-31 21:57:10,-20.2078,57.7625,77.0,94,40,6.89
368,Bambous Virieux,MU,2021-03-31 21:57:10,-20.3428,57.7575,77.0,94,40,6.35
369,Parga,GR,2021-03-31 21:57:10,39.2831,20.3964,57.2,77,0,5.7
370,Praya,CV,2021-03-31 21:57:11,14.9215,-23.5087,69.8,78,75,20.71
371,Sterling,US,2021-03-31 21:57:11,39.0062,-77.4286,63.0,94,90,2.42
372,Jian,CN,2021-03-31 21:57:11,27.1172,114.9793,69.22,94,83,2.84
373,Neuquen,AR,2021-03-31 21:57:12,-38.9516,-68.0591,82.4,32,20,12.66
374,Naze,JP,2021-03-31 21:52:26,28.3667,129.4833,69.8,94,75,12.66
375,Markova,UA,2021-03-31 21:57:12,48.6758,24.4138,46.53,92,98,4.59
376,Margate,GB,2021-03-31 21:57:12,51.3813,1.3862,55.0,63,77,6.15
377,Tairua,NZ,2021-03-31 21:57:12,-37.0167,175.85,67.66,66,0,2.91
378,Tamandare,BR,2021-03-31 21:57:13,-8.7597,-35.1047,79.74,79,60,8.99
379,Raduzhnyy,RU,2021-03-31 21:57:13,62.0961,77.475,19.83,94,100,10.36
380,Lorengau,PG,2021-03-31 21:57:13,-2.0226,147.2712,81.09,80,58,3.24
381,Gorgan,IR,2021-03-31 21:54:15,36.8387,54.4348,51.8,87,90,0.83
382,Cayenne,GF,2021-03-31 21:57:14,4.9333,-52.3333,81.0,78,40,8.05
383,Deloraine,AU,2021-03-31 21:57:14,-41.5333,146.6667,59.0,94,90,9.22
384,Muros,ES,2021-03-31 21:57:14,42.7762,-9.0603,69.01,70,100,9.08
385,Rafraf,TN,2021-03-31 21:57:15,37.1904,10.1837,57.2,88,20,1.14
386,Half Moon Bay,US,2021-03-31 21:57:15,37.4636,-122.4286,75.2,33,1,5.75
387,Yenagoa,NG,2021-03-31 21:57:15,4.9247,6.2642,79.43,82,13,5.88
388,Zyuzelskiy,RU,2021-03-31 21:57:16,56.4856,60.1331,33.8,60,75,17.9
389,Bassar,TG,2021-03-31 21:57:16,9.25,0.7833,86.0,61,40,3.13
390,Rio Gallegos,AR,2021-03-31 21:56:15,-51.6226,-69.2181,53.6,62,0,17.27
391,Urengoy,RU,2021-03-31 21:57:16,65.9667,78.3667,-14.91,92,26,10.92
392,Winona,US,2021-03-31 21:57:17,43.9666,-91.7668,35.01,47,75,14.97
393,Ozernovskiy,RU,2021-03-31 21:57:17,51.5,156.5167,39.51,89,100,15.26
394,Gazanjyk,TM,2021-03-31 21:57:17,39.2446,55.5154,52.16,40,71,19.75
395,Ust-Tsilma,RU,2021-03-31 21:57:18,65.441,52.1498,28.99,96,90,5.53
396,Veraval,IN,2021-03-31 21:57:18,20.9,70.3667,77.45,84,22,10.76
397,Palauig,PH,2021-03-31 21:57:18,15.435,119.9045,79.23,68,91,3.44
398,Presidencia Roque Saenz Pena,AR,2021-03-31 21:57:18,-26.7852,-60.4388,75.99,62,73,1.99
399,Kununurra,AU,2021-03-31 21:57:19,-15.7667,128.7333,78.8,61,93,5.75
400,Kaspiyskiy,RU,2021-03-31 21:57:19,45.3929,47.3707,42.1,81,6,13.96
401,Srednekolymsk,RU,2021-03-31 21:57:19,67.45,153.6833,5.76,83,100,8.57
402,Narsaq,GL,2021-03-31 21:57:20,60.9167,-46.05,32.0,86,90,8.05
403,Manicore,BR,2021-03-31 21:57:20,-5.8092,-61.3003,75.24,97,100,2.33
404,Aitape,PG,2021-03-31 21:57:20,-3.1374,142.3475,78.31,84,100,5.68
405,Paragominas,BR,2021-03-31 21:57:20,-2.9667,-47.4833,74.41,96,99,2.98
406,Sawtell,AU,2021-03-31 21:57:21,-30.3833,153.1,68.0,73,40,14.97
407,Sa Kaeo,TH,2021-03-31 21:57:21,13.75,102.3333,79.02,81,5,8.37
408,Makurdi,NG,2021-03-31 21:57:21,7.7411,8.5121,86.45,12,100,1.1
409,Eureka,US,2021-03-31 21:57:22,40.8021,-124.1637,73.0,19,1,5.75
410,Namibe,AO,2021-03-31 21:57:22,-15.1961,12.1522,74.44,83,88,1.41
411,Sao Jose Da Coroa Grande,BR,2021-03-31 21:57:22,-8.8978,-35.1478,79.88,79,63,10.27
412,Tsaratanana,MG,2021-03-31 21:57:23,-16.7833,47.65,71.4,91,75,7.4
413,Sinnamary,GF,2021-03-31 21:57:23,5.3833,-52.95,77.49,84,76,12.57
414,Lucapa,AO,2021-03-31 21:57:23,-8.4192,20.7447,64.78,95,92,1.43
415,Sabang,ID,2021-03-31 21:57:23,5.8933,95.3214,81.36,74,98,27.83
416,Jumla,NP,2021-03-31 21:57:24,29.2747,82.1838,42.66,49,1,7.47
417,Inhambane,MZ,2021-03-31 21:57:24,-23.865,35.3833,73.09,72,100,8.93
418,Pitimbu,BR,2021-03-31 21:57:24,-7.4706,-34.8086,80.6,83,40,6.91
419,Batagay-Alyta,RU,2021-03-31 21:57:25,67.8006,130.4114,2.25,95,100,2.51
420,Zhovkva,UA,2021-03-31 21:57:25,50.0583,23.9726,41.0,100,84,5.57
421,Jaypur,IN,2021-03-31 21:57:25,18.85,82.5833,75.72,19,2,3.71
422,Gat,IL,2021-03-31 21:57:26,31.61,34.7642,55.0,75,16,3.78
423,Matagami,CA,2021-03-31 21:57:26,49.7502,-77.6328,17.6,67,90,14.97
424,Odweyne,SO,2021-03-31 21:57:26,9.4092,45.064,73.54,18,100,7.45
425,Dhidhdhoo,MV,2021-03-31 21:57:26,6.8833,73.1,83.61,74,13,9.15
426,Marion,US,2021-03-31 21:52:27,39.7684,-86.1555,48.99,34,1,11.5
427,San Quintin,MX,2021-03-31 21:57:27,30.4833,-115.95,73.08,34,2,10.8
428,Kavieng,PG,2021-03-31 21:57:27,-2.5744,150.7967,81.97,76,50,5.7
429,Klaksvik,FO,2021-03-31 21:57:28,62.2266,-6.589,37.4,70,75,3.44
430,Port-Gentil,GA,2021-03-31 21:57:28,-0.7193,8.7815,78.8,94,20,2.3
431,Katsuura,JP,2021-03-31 21:57:28,35.1333,140.3,57.0,81,97,3.0
432,Shakawe,BW,2021-03-31 21:57:29,-18.3667,21.85,66.47,58,66,4.74
433,Awbari,LY,2021-03-31 21:57:29,26.5921,12.7805,63.32,20,0,7.34
434,Labuhan,ID,2021-03-31 21:57:29,-6.8844,112.2051,77.29,90,100,2.89
435,Caravelas,BR,2021-03-31 21:57:29,-17.7125,-39.2481,80.22,82,0,8.41
436,Westport,US,2021-03-31 21:57:30,41.1415,-73.3579,55.99,82,90,4.61
437,Ust-Kulom,RU,2021-03-31 21:57:30,61.6864,53.6902,32.36,94,100,7.05
438,Nemuro,JP,2021-03-31 21:57:30,43.3236,145.575,35.89,85,5,10.85
439,Prince Rupert,CA,2021-03-31 21:57:31,54.3161,-130.3201,41.0,87,90,16.11
440,Isabela,PH,2021-03-31 21:57:31,6.7085,121.9711,77.0,94,75,1.14
441,Ambon,ID,2021-03-31 21:57:31,-3.6954,128.1814,77.0,94,20,2.08
442,Eydhafushi,MV,2021-03-31 21:57:32,5.1033,73.0708,83.52,72,38,10.83
443,Shubarshi,KZ,2021-03-31 21:57:32,48.5872,57.1869,9.21,94,6,3.71
444,Troitskoye,RU,2021-03-31 21:57:32,52.9821,84.6757,6.94,99,99,2.91
445,Vanimo,PG,2021-03-31 21:57:32,-2.6741,141.3028,77.27,86,98,5.99
446,Cidreira,BR,2021-03-31 21:57:33,-30.1811,-50.2056,67.75,77,44,13.47
447,Kahului,US,2021-03-31 21:57:33,20.8947,-156.47,80.6,69,40,17.27
448,Pisco,PE,2021-03-31 21:57:33,-13.7,-76.2167,73.4,68,20,24.16
449,Arinos,BR,2021-03-31 21:57:33,-15.9169,-46.1056,76.53,64,86,1.92
450,Ishigaki,JP,2021-03-31 21:57:34,24.3448,124.1572,77.0,94,40,8.05
451,Santa Marta,CO,2021-03-31 21:57:34,11.2408,-74.199,88.0,62,35,15.99
452,Escanaba,US,2021-03-31 21:57:34,45.7453,-87.0646,28.99,46,90,10.36
453,Ugoofaaru,MV,2021-03-31 21:57:35,5.6667,73.0,83.57,72,28,9.13
454,Vestmanna,FO,2021-03-31 21:57:35,62.1564,-7.1664,37.4,70,75,3.44
455,Carauari,BR,2021-03-31 21:57:35,-4.8828,-66.8958,77.9,83,88,2.1
456,Ribera,IT,2021-03-31 21:57:36,37.4984,13.2642,54.0,63,0,6.8
457,Sola,VU,2021-03-31 21:57:36,-13.8833,167.55,84.2,89,75,9.33
458,Aklavik,CA,2021-03-31 21:57:36,68.2191,-135.0107,-2.2,71,90,9.22
459,Mayo,US,2021-03-31 21:57:36,38.8876,-76.5119,60.01,97,100,1.99
460,Ankang,CN,2021-03-31 21:57:37,32.68,109.0172,56.93,85,100,2.8
461,Paulista,BR,2021-03-31 21:57:37,-7.9408,-34.8731,80.6,74,40,8.05
462,Verkhnyaya Inta,RU,2021-03-31 21:57:37,65.9811,60.3094,26.89,95,100,7.36
463,Cap Malheureux,MU,2021-03-31 21:57:38,-19.9842,57.6142,77.0,85,3,3.0
464,Port Arthur,CN,2021-03-31 21:57:38,38.8,121.2667,41.0,48,0,2.24
465,Moyobamba,PE,2021-03-31 21:57:38,-6.05,-76.9667,73.0,93,100,1.19
466,Belmonte,BR,2021-03-31 21:57:38,-15.8631,-38.8828,82.4,89,20,11.5
467,Zakamensk,RU,2021-03-31 21:57:39,50.3741,103.2863,28.08,91,100,1.99
468,La Orilla,MX,2021-03-31 21:57:39,17.9833,-102.2333,85.78,42,100,11.95
469,Filingue,NE,2021-03-31 21:57:39,14.3521,3.3168,80.04,6,0,10.2
470,Los Llanos De Aridane,ES,2021-03-31 21:57:40,28.6585,-17.9182,69.8,52,20,11.5
471,Grand-Santi,GF,2021-03-31 21:57:40,4.25,-54.3833,73.72,91,95,3.44
472,Kaspiysk,RU,2021-03-31 21:57:40,42.8816,47.6392,42.8,100,40,10.58
473,Luganville,VU,2021-03-31 21:57:40,-15.5333,167.1667,82.26,81,99,6.96
474,Oranjemund,NA,2021-03-31 21:57:41,-28.55,16.4333,61.81,96,7,6.24
475,Kudahuvadhoo,MV,2021-03-31 21:57:41,2.6708,72.8944,82.4,76,97,18.34
476,Niono,ML,2021-03-31 21:57:41,14.2526,-5.993,85.53,10,30,7.27
477,Jaen,ES,2021-03-31 21:57:42,38.0,-3.5,57.56,43,79,10.58
478,Banff,CA,2021-03-31 21:57:42,51.1762,-115.5698,46.4,38,68,11.5
479,Miri,MY,2021-03-31 21:57:42,4.4148,114.0089,77.0,94,40,2.3
480,Vostok,RU,2021-03-31 21:57:42,46.4856,135.8833,28.27,87,67,2.35
481,Oktyabrskiy,RU,2021-03-31 21:57:43,54.4815,53.471,31.75,83,100,20.96
482,Tias,ES,2021-03-31 21:57:43,28.9611,-13.645,68.0,73,20,6.91
483,Isangel,VU,2021-03-31 21:57:43,-19.55,169.2667,80.6,89,90,10.76
484,Marienburg,PL,2021-03-31 21:57:44,54.0359,19.0266,51.01,54,1,3.0
485,Roald,NO,2021-03-31 21:57:44,62.5833,6.1333,37.4,93,90,3.44
486,Leshukonskoye,RU,2021-03-31 21:57:44,64.8989,45.7622,31.44,94,94,6.17
487,Hohhot,CN,2021-03-31 21:57:45,40.8106,111.6522,44.6,87,40,8.95
488,Hovd,MN,2021-03-31 21:57:45,48.0056,91.6419,25.57,49,90,2.89
489,Luderitz,NA,2021-03-31 21:53:29,-26.6481,15.1594,66.94,61,0,13.98
490,North Vernon,US,2021-03-31 21:57:45,39.0062,-85.6236,51.01,34,95,7.0
491,San Francisco,US,2021-03-31 21:52:59,37.7749,-122.4194,73.99,27,1,4.61
492,Volodarskiy,RU,2021-03-31 21:57:46,46.4013,48.5409,35.6,80,0,8.95
493,Nantucket,US,2021-03-31 21:57:46,41.2835,-70.0995,51.8,87,1,11.5
494,Xinxiang,CN,2021-03-31 21:57:46,35.3089,113.8672,53.74,56,100,1.95
495,Dinar,TR,2021-03-31 21:57:46,38.065,30.1656,39.2,93,40,9.22
496,Shache,CN,2021-03-31 21:57:47,38.4167,77.2406,45.25,38,1,3.62
497,Salto,UY,2021-03-31 21:57:19,-31.3833,-57.9667,73.4,49,20,11.5
498,Bacolod,PH,2021-03-31 21:57:47,10.6667,122.95,78.1,82,100,8.95
499,Itarema,BR,2021-03-31 21:57:47,-2.9248,-39.9167,77.61,88,100,9.71
500,Muzhi,RU,2021-03-31 21:57:48,65.3667,64.6667,30.2,98,100,6.17
501,Tiarei,PF,2021-03-31 21:57:48,-17.5333,-149.3333,89.6,62,20,5.75
502,Boulder City,US,2021-03-31 21:57:48,35.9786,-114.8325,73.0,4,1,14.97
503,Semey,KZ,2021-03-31 21:57:48,50.4111,80.2275,15.64,95,39,1.86
504,Bundaberg,AU,2021-03-31 21:57:49,-24.85,152.35,71.01,82,75,9.22
505,Havelock,US,2021-03-31 21:57:49,34.8791,-76.9013,73.99,83,75,17.27
506,Shenkursk,RU,2021-03-31 21:57:49,62.1091,42.896,32.97,97,100,6.98
507,Innisfail,AU,2021-03-31 21:57:50,-17.5333,146.0333,75.81,73,100,13.53
508,Lomonosov,RU,2021-03-31 21:57:50,59.9061,29.7725,35.01,93,0,4.47
509,Qaqortoq,GL,2021-03-31 21:57:50,60.7167,-46.0333,32.0,86,90,8.05
510,Aksu,CN,2021-03-31 21:57:50,41.1231,80.2644,43.18,72,100,8.9
511,Ostersund,SE,2021-03-31 21:57:51,63.1792,14.6357,33.01,93,56,14.97
512,Beringovskiy,RU,2021-03-31 21:57:51,63.05,179.3167,8.44,77,94,2.64
513,Prattville,US,2021-03-31 21:54:42,32.464,-86.4597,64.4,100,90,12.06
514,Eldorado,BR,2021-03-31 21:57:51,-23.7869,-54.2836,66.92,62,52,3.27
515,Cacequi,BR,2021-03-31 21:57:52,-29.8836,-54.825,66.24,61,63,4.47
516,Arlit,NE,2021-03-31 21:57:52,18.7369,7.3853,74.17,10,1,8.41
517,Ballina,AU,2021-03-31 21:57:52,-28.8667,153.5667,62.6,100,75,10.36
518,Zaysan,KZ,2021-03-31 21:57:53,47.4667,84.8667,24.06,85,89,3.65
519,Arman,RU,2021-03-31 21:57:53,59.7,150.1667,22.75,87,94,4.43
520,Bathsheba,BB,2021-03-31 21:57:53,13.2167,-59.5167,80.6,57,40,23.02
521,Balykshi,KZ,2021-03-31 21:57:53,47.0667,51.8667,39.2,56,0,13.42
522,Porto Belo,BR,2021-03-31 21:57:54,-27.1578,-48.5531,77.0,50,20,8.05
523,Son La,VN,2021-03-31 21:57:54,21.3167,103.9,68.27,35,34,1.66
524,Yambio,SS,2021-03-31 21:57:54,4.5721,28.3955,75.92,54,91,3.91
525,Kaseda,JP,2021-03-31 21:57:55,31.4167,130.3167,57.2,88,75,3.44
526,Ixtapa,MX,2021-03-31 21:55:30,20.7,-105.2,80.6,44,40,13.8
527,Port Lincoln,AU,2021-03-31 21:57:55,-34.7333,135.8667,68.95,51,85,4.59
528,Kapuskasing,CA,2021-03-31 21:57:55,49.4169,-82.4331,17.6,49,100,13.8
529,Avera,US,2021-03-31 21:57:56,33.194,-82.5271,82.4,47,90,14.97
530,Coahuayana,MX,2021-03-31 21:57:56,18.7333,-103.6833,86.0,48,75,8.39
531,Lyuban,BY,2021-03-31 21:57:56,52.7985,28.0048,47.3,80,20,6.96
532,Bubaque,GW,2021-03-31 21:57:56,11.2833,-15.8333,76.55,70,11,21.99
533,Roebourne,AU,2021-03-31 21:57:57,-20.7833,117.1333,79.56,38,0,6.8
534,At-Bashi,KG,2021-03-31 21:57:57,41.1702,75.8106,24.4,56,98,3.83
535,Tiznit,MA,2021-03-31 21:57:57,29.5833,-9.5,63.59,50,0,2.98
536,Baykit,RU,2021-03-31 21:57:58,61.67,96.37,-10.93,99,69,3.02
537,North Bend,US,2021-03-31 21:57:05,43.4065,-124.2243,77.0,48,1,8.05
538,Pingyi,CN,2021-03-31 21:57:58,35.5006,117.6308,51.39,36,100,4.41
539,Saint Anthony,US,2021-03-31 21:57:58,45.0205,-93.218,36.0,34,40,12.66
540,Atocha,BO,2021-03-31 21:57:59,-20.9333,-66.2333,57.9,24,81,13.02
541,Jacareacanga,BR,2021-03-31 21:57:59,-6.2222,-57.7528,75.94,96,97,0.78
542,Houma,US,2021-03-31 21:57:59,29.5958,-90.7195,84.99,69,40,13.8
543,La Romana,DO,2021-03-31 21:58:00,18.4273,-68.9728,80.6,69,20,17.27
544,Dong Hoi,VN,2021-03-31 21:58:00,17.4833,106.6,76.33,79,11,3.31
545,Hofn,IS,2021-03-31 21:58:00,64.2539,-15.2082,41.94,50,27,11.48
546,Salekhard,RU,2021-03-31 21:58:00,66.53,66.6019,18.79,95,100,12.82
547,Amga,RU,2021-03-31 21:58:01,60.8953,131.9608,18.01,93,100,2.95
548,Filimonovo,RU,2021-03-31 21:58:01,56.2011,95.4611,9.75,93,100,4.72
549,Loa Janan,ID,2021-03-31 21:58:01,-0.583,117.095,73.83,98,99,1.1
550,Camacha,PT,2021-03-31 21:58:02,33.0833,-16.3333,60.8,77,20,12.66
551,Novobirilyussy,RU,2021-03-31 21:58:02,56.9514,90.6661,11.82,98,99,1.81
552,Seoul,KR,2021-03-31 21:54:55,37.5683,126.9778,48.2,87,0,1.14
553,Asadabad,IR,2021-03-31 21:58:03,34.7824,48.1185,52.77,58,100,3.65
554,Pirgos,GR,2021-03-31 21:58:03,35.1167,25.7178,51.01,63,45,6.87
555,Zvishavane,ZW,2021-03-31 21:58:03,-20.3267,30.0665,61.54,63,56,2.53
556,Jalali,IN,2021-03-31 21:58:03,27.8667,78.2667,69.89,5,0,8.41
557,Balkanabat,TM,2021-03-31 21:58:04,39.5108,54.3671,54.64,36,78,19.06
558,Menongue,AO,2021-03-31 21:58:04,-14.6585,17.691,61.52,97,63,5.12
559,Romitan,UZ,2021-03-31 21:58:04,39.9343,64.3814,41.0,56,0,11.5
560,Derzhavinsk,KZ,2021-03-31 21:58:05,51.1,66.3167,2.89,99,96,4.09
561,Bani,DO,2021-03-31 21:58:05,18.2833,-70.3333,80.01,94,75,6.91
562,Ploemeur,FR,2021-03-31 21:58:05,47.7333,-3.4333,57.0,66,0,4.61
563,Plainfield,US,2021-03-31 21:58:06,40.6168,-74.4173,62.01,94,90,4.61
564,Cairns,AU,2021-03-31 21:55:15,-16.9167,145.7667,77.0,69,75,17.27
565,Fredericksburg,US,2021-03-31 21:56:06,38.3032,-77.4605,62.6,94,90,4.07
566,Khuzhir,RU,2021-03-31 21:58:06,53.1939,107.3397,20.64,77,96,3.4
567,Arteaga,MX,2021-03-31 21:58:06,18.4667,-102.4167,85.62,26,100,7.52
568,Sturgeon Bay,US,2021-03-31 21:58:07,44.8342,-87.377,33.8,47,90,12.66
569,Epanomi,GR,2021-03-31 21:58:07,40.4264,22.9286,51.01,70,0,4.61
570,Rovenki,UA,2021-03-31 21:58:07,48.0833,39.3776,39.25,79,0,5.21
571,Cuiluan,CN,2021-03-31 21:58:08,47.72,128.648,35.42,59,0,3.18
572,Chicama,PE,2021-03-31 21:58:08,-7.8447,-79.1469,71.6,83,20,11.5
573,Rio Grande,BR,2021-03-31 21:57:55,-32.035,-52.0986,69.26,55,46,11.34
574,Katobu,ID,2021-03-31 21:58:08,-4.9408,122.5276,75.45,93,100,3.83
